ImageName,Type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
IMG_20210527_163206.jpg,DOWN,525.41888,194.58383,-170.59937,538.1825,182.56496,-145.34305,545.64221,183.72235,-145.30417,553.36469,184.72027,-145.24678,515.72406,180.45439,-150.53149,507.87341,179.84032,-150.5049,500.04492,179.31331,-150.63748,561.44012,199.8605,-10.69532,488.38669,192.13346,-33.43549,537.1604,220.51451,-119.12901,508.98749,217.55747,-125.52295,605.98889,325.40412,36.45116,424.44855,309.95257,0.96681,638.15363,460.98549,54.72401,397.13995,455.58174,-2.49996,656.67126,573.69344,-39.11731,378.43246,572.7159,-94.12864,669.48883,611.56623,-62.79097,364.56647,608.86901,-114.78064,654.39563,610.97572,-103.67554,376.7168,612.06456,-164.32579,642.95703,598.79054,-55.88967,391.24741,601.73689,-115.23055,562.9599,586.67151,16.6825,453.64252,581.89525,-16.24047,569.82782,802.97424,-31.85481,452.29654,807.03599,-65.93431,555.06335,1017.4689,54.10466,452.7464,1018.87342,43.74281,537.04999,1049.87074,51.4534,460.35992,1049.42667,40.106,590.51257,1080.50876,-100.38225,445.11664,1083.17868,-132.74701
IMG_20210527_163209.jpg,DOWN,515.41467,200.19476,-193.37349,528.10968,185.74322,-169.60559,535.71667,186.40199,-169.59235,543.61389,186.90146,-169.54739,505.76965,184.6619,-172.40472,497.83731,184.25139,-172.33969,489.90698,183.93193,-172.42043,553.18921,200.34093,-37.85271,479.11566,195.64465,-46.98745,528.51752,224.44039,-143.42558,499.63132,222.71205,-145.64113,601.51074,324.01042,16.71274,416.60461,314.75374,-6.46843,638.48303,457.45282,40.73438,382.52832,458.98992,-17.5491,658.06067,583.098,-41.51878,369.30463,565.74425,-130.67801,671.60999,623.30909,-65.59399,357.38254,601.05492,-162.59734,655.40344,625.45302,-107.94009,375.47443,599.54024,-200.28818,643.28748,612.58751,-57.92204,388.21326,588.75983,-147.56306,557.95337,588.43382,11.89317,448.93033,586.83244,-11.41168,554.87891,804.76002,-26.21532,453.69803,809.05259,-46.29514,539.61621,1012.38689,85.14147,447.46753,1009.79369,105.43578,524.37573,1037.42692,86.23666,450.6955,1034.69663,107.45247,560.08691,1085.9036,-66.50327,454.57025,1080.45751,-60.69146
IMG_20210527_163213.jpg,DOWN,515.97882,210.76274,-205.15282,527.2757,196.32234,-183.28412,534.36505,196.8227,-183.18451,541.75452,197.15954,-183.06502,505.79922,195.47607,-188.69327,498.21344,195.11971,-188.64578,490.65173,194.85301,-188.7811,549.99432,208.66763,-42.3925,479.45621,205.12646,-65.51418,527.84674,233.61857,-150.24583,501.13901,232.31339,-156.51785,601.36633,328.82388,24.37116,420.03006,319.56344,-18.74642,638.7196,458.77371,56.56752,397.629,461.67282,-28.88769,660.38715,574.17749,-72.34251,387.05518,574.09137,-149.65886,674.64294,612.73644,-104.90108,375.20508,609.54841,-180.97401,658.61328,614.25702,-152.33989,390.64172,612.4601,-229.02458,646.17468,601.60797,-91.28838,404.42505,601.41706,-170.37146,569.27014,599.11891,17.73584,462.91806,597.16423,-17.33215,569.85968,815.87661,-2.73675,465.28616,821.19961,-56.03024,563.2337,1024.61185,100.25344,459.99118,1027.81069,68.67233,547.91846,1053.6029,99.92223,463.91309,1053.40609,66.53806,595.88641,1090.16331,-64.85349,466.72833,1098.34604,-123.32262
IMG_20210527_163221.jpg,DOWN,512.9754,177.73069,-149.73999,524.5661,163.62458,-121.93407,531.93304,164.2005,-121.92555,539.59412,164.60621,-121.85036,502.77689,162.99104,-127.48426,495.07947,162.86757,-127.46043,487.37073,162.83372,-127.61304,548.57898,178.51256,23.22153,476.70755,175.73248,2.8419,526.08142,202.37896,-94.99699,497.8912,201.28385,-100.76566,601.03577,309.62597,72.31594,414.14197,296.90811,25.97485,633.02222,443.17848,84.2451,385.56622,439.18759,11.78472,648.04468,559.20247,-73.54166,387.46085,559.39172,-97.24678,660.33057,600.86519,-119.60258,379.27374,599.63246,-132.18646,642.22717,599.42719,-166.30725,399.14825,598.75727,-173.90536,630.56738,584.96974,-94.3806,409.98926,585.66435,-115.83169,562.789,584.85563,12.88549,452.21329,581.07653,-12.29222,566.30957,802.01639,-31.87267,455.27527,807.31457,-61.41786,569.18109,1017.01979,53.73275,459.47061,1019.91744,63.40242,558.18506,1044.32994,50.34692,467.33313,1046.79947,60.87866,589.23279,1088.68832,-123.54436,454.97241,1091.85959,-128.41583
IMG_20210527_163223.jpg,DOWN,507.06686,163.4589,-156.68192,518.62366,149.61084,-131.19623,525.79376,150.55426,-131.15358,533.25232,151.32605,-131.11205,496.4303,147.86466,-138.37654,488.45157,147.27551,-138.39006,480.47498,146.76604,-138.52051,538.7229,165.28804,12.26456,466.60349,158.73085,-18.31009,517.22095,188.97029,-101.58411,489.43124,186.39032,-110.23206,585.16937,297.07888,64.0139,399.80731,281.30224,23.30244,621.64026,439.18975,93.8298,378.35312,431.49237,16.17854,641.67267,556.44863,-0.11419,358.89801,546.66838,-84.12009,654.16028,594.01416,-24.59579,345.42743,580.91197,-105.3065,640.54572,594.7423,-70.17004,355.79785,583.9673,-152.2468,628.26617,581.97267,-18.53497,370.64011,573.56737,-104.54859,546.97455,567.67518,19.97829,436.19537,563.90429,-19.48176,555.16785,796.34362,-16.87068,437.33551,800.03095,-61.49124,556.81024,1013.84153,88.56592,435.71066,1020.56491,62.46892,541.72693,1043.47183,88.29845,441.24127,1048.25232,60.51488,590.17151,1082.23507,-78.4791,437.40747,1093.05664,-129.66173
IMG_20210527_163226.jpg,DOWN,502.6933,158.72158,-133.68677,514.94678,143.49512,-110.88307,522.46527,143.98677,-110.84766,530.27472,144.29891,-110.82729,492.70523,142.64253,-114.76658,484.90152,142.26018,-114.72794,477.09781,141.96663,-114.91859,539.9895,155.94712,24.9581,466.57224,152.18578,9.18798,515.94135,182.25505,-80.21791,487.87439,180.86705,-84.58293,592.12683,281.32789,78.96468,401.33972,264.86297,39.02947,628.55737,417.09232,104.75912,357.9455,404.00941,45.64672,648.75171,533.75764,5.06765,350.70361,532.46986,-35.82274,661.81433,573.34123,-27.6208,339.66254,574.15935,-60.53988,646.05914,571.69454,-69.9952,358.61237,574.61761,-105.85664,633.77881,558.71919,-12.89036,370.94263,561.89705,-54.04189,550.41644,565.36702,16.44421,438.07355,560.6063,-15.83462,551.16278,790.97733,-20.4558,438.55481,792.9657,-52.95618,546.18427,1014.69337,61.32411,433.48981,1008.96943,72.2338,531.25159,1044.40292,58.31738,437.66235,1036.5466,70.06491,575.03668,1083.77733,-113.66759,437.84842,1079.71103,-113.17996
IMG_20210527_163228.jpg,DOWN,539.63776,177.44056,-97.48978,554.10413,163.44577,-72.09795,561.88739,165.09555,-72.00186,569.9397,166.58584,-72.00018,531.35205,159.86976,-79.01913,523.07422,158.38036,-78.90993,514.81946,157.02823,-79.15395,576.38904,181.19729,87.05959,500.61441,167.17992,56.76454,549.93597,203.36208,-34.72798,520.03223,198.17833,-43.59146,613.42505,278.8324,159.57732,437.36069,270.29498,124.91168,718.01245,378.22811,127.33005,314.19382,299.57911,-3.64792,702.28241,466.29372,16.45721,440.79919,215.46248,-101.48203,708.76208,498.06018,-4.7807,471.11591,193.61601,-126.39665,685.34192,490.94037,-16.10564,481.3576,187.05035,-100.17929,681.04504,484.21338,10.84883,474.07486,201.85769,-92.21398,587.68646,561.49334,9.86173,480.81311,564.48011,-9.42516,601.47583,786.88068,-23.71226,460.04752,789.83666,-65.82896,609.18793,1017.688,7.96616,443.78207,1014.74325,-4.72985,598.19946,1052.46084,0.62152,451.95749,1046.58817,-11.25188,646.33832,1081.69882,-161.75224,422.50903,1086.00352,-169.38376
IMG_20210527_163229.jpg,DOWN,550.00806,198.08546,-99.78021,564.21857,185.8079,-81.0308,571.76294,187.1595,-80.98709,579.59137,188.31713,-80.99299,541.56244,183.08847,-82.81411,533.82483,181.97481,-82.74306,526.13733,180.97892,-82.74551,589.26526,202.26067,58.89174,515.45612,191.82344,49.73854,562.11853,223.65953,-43.86029,533.94421,219.55503,-46.30359,638.94702,314.20684,125.98607,446.52689,299.37229,106.81441,707.88721,427.48915,129.76871,384.41132,422.28571,139.59044,703.53412,514.19804,7.19962,391.70465,507.86398,-5.75963,709.13312,547.5847,-33.66592,384.82715,539.48805,-42.00939,687.61871,538.76915,-52.05239,405.95422,531.78327,-75.77217,681.80469,528.33928,-1.52777,414.4671,521.57063,-17.4849,594.53619,572.45977,15.68166,476.59311,567.26463,-15.12409,615.18219,790.70616,-171.24445,441.20477,794.91062,-152.08354,619.29919,1035.65245,-122.86021,414.91956,1038.89035,-134.22847,603.48682,1074.43456,-128.59415,419.55771,1077.08146,-145.1738,663.40247,1096.16933,-313.60239,401.97992,1106.93655,-329.33228
IMG_20210527_163232.jpg,DOWN,494.77029,183.07419,-171.35342,506.84201,167.84313,-150.87024,514.30969,168.2331,-150.81435,522.06128,168.43559,-150.80728,484.7973,167.59616,-153.74619,477.06165,167.45862,-153.68155,469.358,167.41464,-153.78889,532.25348,180.98856,-28.68848,459.99918,178.94133,-41.64331,508.79129,207.59083,-123.13826,481.12042,206.77942,-126.73206,592.91199,313.0407,24.14634,400.45798,304.80047,-3.92186,629.60254,457.64455,68.24813,371.17322,453.89807,-1.02171,650.15979,579.79957,-27.04446,361.78589,572.36015,-121.07977,665.28992,622.06249,-56.63919,349.75726,612.78114,-150.06248,646.54761,622.76467,-102.31983,368.20361,613.37129,-197.21046,633.14447,608.68612,-43.58548,382.38751,599.92808,-141.08408,559.98438,591.06355,17.11843,447.88696,591.74718,-16.57996,565.43982,819.03282,-17.53587,449.01553,827.62089,-78.18051,572.84229,1041.31765,52.34435,456.29382,1052.06063,33.69181,559.91107,1072.17624,48.28306,465.59143,1080.25516,29.66237,606.1062,1108.80687,-113.53819,453.16483,1125.272,-148.41928
IMG_20210527_163235.jpg,DOWN,502.90451,188.08224,-165.2422,515.74121,176.31152,-138.27228,523.29346,177.64888,-138.19055,531.13275,178.81526,-138.10999,493.21808,173.92449,-143.29373,485.30182,173.24383,-143.26848,477.39322,172.64078,-143.39035,538.95361,195.16324,0.04004,465.35901,186.65038,-21.2462,514.5976,215.06955,-113.06748,485.86627,211.69407,-119.22152,587.14331,325.06729,48.33127,403.56015,313.41811,8.08797,626.14874,461.39555,78.84021,379.89841,460.92366,-1.55125,648.12372,580.02405,-8.55871,369.54446,580.1563,-90.77501,662.27899,619.75067,-33.84179,358.24728,618.26536,-114.58408,647.17792,621.11574,-76.75539,372.81616,619.89513,-156.61963,634.29578,608.44033,-26.21384,384.99713,607.23432,-109.0507,560.88989,589.81263,14.87193,451.0112,589.03011,-14.41663,572.46185,814.03494,-13.18181,452.89236,821.35305,-52.29987,573.21716,1034.55539,97.96437,450.48212,1036.89205,79.48729,559.90656,1063.58142,98.2597,457.20294,1064.58768,78.73708,599.31842,1105.59525,-66.09892,446.65582,1109.24345,-100.93716
IMG_20210527_163237.jpg,DOWN,510.59506,182.24285,-185.6207,523.61377,167.68719,-164.38533,531.323,168.19916,-164.34584,539.3194,168.53697,-164.28468,500.97913,167.01476,-166.98781,493.16238,166.7761,-166.97789,485.37988,166.62085,-167.15404,550.66095,181.37372,-34.22224,476.48993,178.07199,-47.10895,525.00525,206.7555,-134.56705,496.74759,205.53619,-137.9417,606.12866,311.21288,26.52633,416.68652,296.97486,-13.04609,639.90894,456.75207,67.04167,389.30417,444.93891,-12.50318,657.97485,577.18913,-13.72987,373.58215,565.17054,-111.1609,671.91675,616.06696,-34.99871,361.30469,601.89009,-133.90932,656.66418,618.11867,-80.30531,373.37299,605.49451,-183.67746,643.74268,605.14039,-31.10692,387.72418,594.38301,-132.73734,564.41016,589.53365,18.12987,451.63388,586.33013,-17.606,568.49561,811.43848,-29.7453,448.3219,818.49942,-79.66824,562.88123,1037.70273,22.6769,447.38989,1042.28982,17.49667,546.54254,1072.2131,16.72965,456.08939,1073.84421,11.70138,600.80865,1099.1376,-145.20898,438.43643,1107.39046,-168.39499
IMG_20210527_163239.jpg,DOWN,519.78455,206.72377,-180.5341,530.9303,192.3873,-155.97473,538.16779,192.76335,-155.91168,545.69269,192.9696,-155.81775,508.73343,192.12691,-161.17371,500.95499,192.00703,-161.06792,493.21359,191.97615,-161.2021,553.97986,205.13924,-7.76579,481.76184,203.41212,-30.17584,532.23291,230.3978,-122.32295,504.98044,229.74443,-128.83952,607.28192,328.56482,62.35897,421.33167,322.61303,22.12842,650.04431,457.26358,103.13891,392.62531,465.14561,14.82576,675.19611,575.17753,-20.90167,378.987,586.76451,-94.33852,690.18097,614.60805,-55.07684,366.98499,623.88459,-119.8079,674.75714,615.30445,-103.14639,379.79224,627.11273,-170.23038,661.83533,602.76243,-39.90739,393.06808,614.70723,-115.86492,571.27454,597.40441,10.93498,460.49814,596.42052,-10.21461,572.5611,814.24281,-77.94108,457.45566,826.35297,-83.00055,575.75415,1044.19333,-12.31119,461.27719,1056.70248,-0.27233,562.34991,1078.63211,-19.02712,469.4617,1086.87155,-8.99832,610.86505,1103.22864,-209.59087,459.95108,1125.77196,-205.53677
IMG_20210527_163242.jpg,DOWN,515.078,186.73024,-208.94888,526.43298,171.08355,-189.41406,533.80652,171.52346,-189.39305,541.44696,171.80102,-189.36609,504.49933,170.30684,-194.60356,496.52814,169.85326,-194.59546,488.56039,169.47383,-194.70576,548.80658,183.31233,-60.95212,476.63614,179.70323,-84.35992,526.90686,210.48542,-157.33441,499.45068,209.1143,-163.94379,596.1499,307.58297,2.8913,417.30704,302.08419,-35.2106,621.16278,456.54228,48.16597,395.5795,456.98663,-20.65871,643.06714,580.36361,-12.05392,381.42111,578.51738,-90.98761,656.98065,616.70943,-24.76712,370.19635,614.32646,-110.97823,649.66382,620.60907,-69.36256,380.27817,616.50611,-156.10823,636.57013,609.55749,-29.55078,393.37726,604.05208,-110.76402,565.94562,588.84868,9.78513,457.82715,588.73497,-9.16866,576.19116,811.04649,-26.93566,447.19699,817.0054,-62.73494,584.31775,1033.09635,48.64462,444.84418,1040.25077,49.04106,572.737,1064.25028,44.41205,453.94827,1069.68344,45.6552,609.85022,1098.7814,-130.88251,431.5722,1111.22156,-134.77863
IMG_20210527_163244.jpg,DOWN,507.0802,169.88365,-199.47534,519.60883,155.0617,-174.19122,527.54529,155.692,-174.09222,535.77722,156.15177,-173.97931,496.09949,154.18013,-178.93913,487.8309,153.94263,-178.92445,479.58279,153.78865,-179.10239,545.30359,170.32652,-29.42723,467.97977,166.65144,-49.31226,520.77032,195.17076,-143.51889,490.92569,193.84878,-149.05515,597.54187,301.59824,31.81207,405.13531,288.62908,-13.9334,636.94104,442.17506,65.67245,373.44522,437.73527,-16.00911,660.74109,561.34831,-41.80137,361.72046,568.39705,-106.88274,674.67389,601.885,-71.74879,349.68192,609.14775,-131.21484,659.89795,601.14837,-117.08378,365.2774,612.63734,-180.27905,646.93744,588.23363,-60.25386,378.94958,599.87316,-127.61682,560.98462,577.01868,18.88129,448.25146,574.11383,-18.36098,573.62384,803.44654,-24.29449,460.05167,811.66906,-65.31476,570.03516,1029.40698,76.21375,461.6362,1031.98977,54.10867,554.38623,1061.39144,75.01997,466.25143,1061.2253,51.36969,603.36914,1096.73315,-97.49873,468.34912,1101.0817,-142.51826
